tweet_id,timestamp,reply,retweet,text,name,doggo,floofer,pupper,puppo,full_text,reply_json,retweet_json,favorite_count,retweet_count,rating_numerator,rating_denominator,image_name,image_number
820314633777061888,2017-01-14 17:00:24,False,False,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",,None,None,None,None,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",,,3706,648,14.0,10.0,C2JXyARUAAE4gbL.jpg,2.0
820078625395449857,2017-01-14 01:22:35,False,False,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,,None,None,None,None,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,,,21979,7246,12.0,10.0,C2GBJADWIAQvcNb.jpg,3.0
819952236453363712,2017-01-13 17:00:21,False,False,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",Oliver,None,None,None,puppo,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",,,5927,1369,13.0,10.0,C2EONHNWQAUWxkP.jpg,1.0
819924195358416896,2017-01-13 15:08:56,False,False,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,,doggo,None,None,None,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,,,14305,5607,11.0,10.0,6OIToyT9eLESHXLU.jpg,1.0
819711362133872643,2017-01-13 01:03:12,False,False,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,Howie,None,None,None,None,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,,,14916,3604,11.0,10.0,C2AzHjQWQAApuhf.jpg,2.0
819588359383371776,2017-01-12 16:54:26,False,False,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,Jazzy,None,None,None,None,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,,,10606,2271,13.0,10.0,C1_DQn3UoAIoJy7.jpg,1.0
819347104292290561,2017-01-12 00:55:47,False,False,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,Anna,None,None,None,None,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,,,8008,1383,12.0,10.0,C17n1nrWQAIErU3.jpg,3.0
819227688460238848,2017-01-11 17:01:16,False,False,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,Finn,None,None,None,None,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,,,25652,7733,12.0,10.0,C157Oq3WQAEOyHm.jpg,1.0
819006400881917954,2017-01-11 02:21:57,False,False,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,Sunny,doggo,None,None,None,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,,,49960,21794,14.0,10.0,C12x-JTVIAAzdfl.jpg,4.0
819004803107983360,2017-01-11 02:15:36,False,False,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,Bo,doggo,None,None,None,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,,,95450,42228,14.0,10.0,C12whDoVEAALRxa.jpg,1.0
818627210458333184,2017-01-10 01:15:10,False,False,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,Wafer,None,None,None,None,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,,,24597,8564,13.0,10.0,C1xZGkzWIAA8vh4.jpg,1.0
818614493328580609,2017-01-10 00:24:38,False,False,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,Bear,None,None,None,None,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,,,10971,2982,12.0,10.0,C1xNgraVIAA3EVb.jpg,4.0
818536468981415936,2017-01-09 19:14:36,False,False,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,Tom,None,None,None,None,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,,,12127,2873,11.0,10.0,C1wGkYoVQAAuC_O.jpg,1.0
818259473185828864,2017-01-09 00:53:55,False,False,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,Florence,None,None,None,None,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,,,12197,2621,12.0,10.0,C1sKo_QUkAALtkw.jpg,1.0
818145370475810820,2017-01-08 17:20:31,False,False,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,Autumn,None,None,None,None,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,,,13671,3014,11.0,10.0,C1qi26rW8AMaj9K.jpg,1.0
817827839487737858,2017-01-07 20:18:46,False,False,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,Buddy,None,None,None,None,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,,,57622,31314,13.0,10.0,e9oi839RGWJR37jF.jpg,1.0
817777686764523521,2017-01-07 16:59:28,False,False,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",Dido,doggo,None,pupper,None,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",,,11901,3084,13.0,10.0,KbuLpE4krHF4VdPf.jpg,1.0
817536400337801217,2017-01-07 01:00:41,False,False,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",Eugene,None,None,None,None,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",,,13105,3505,12.0,10.0,C1h4_MEXUAARxQF.jpg,2.0
817423860136083457,2017-01-06 17:33:29,False,False,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,Ken,None,None,None,None,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,,,38260,17504,13.0,10.0,5OFW0yueFu9oTUiQ.jpg,1.0
817415592588222464,2017-01-06 17:00:38,False,False,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",Strudel,None,None,None,None,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",,,6267,1131,11.0,10.0,C1gLJVpWgAApI3r.jpg,1.0
817171292965273600,2017-01-06 00:49:53,False,False,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,Tebow,None,None,None,None,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,,,9690,2326,13.0,10.0,C1cs8uAWgAEwbXc.jpg,1.0
817120970343411712,2017-01-05 21:29:55,False,False,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,,None,None,None,None,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,,,13367,3011,13.0,10.0,C1b_LSYUsAAJ494.jpg,1.0
817056546584727552,2017-01-05 17:13:55,False,False,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,Chloe,None,None,None,None,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,,,9517,1927,11.0,10.0,C1bEl4zVIAASj7_.jpg,1.0
816816676327063552,2017-01-05 01:20:46,False,False,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,Timber,None,None,None,None,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,,,11071,2361,12.0,10.0,C1XqbhXXUAElpfI.jpg,1.0
816697700272001025,2017-01-04 17:27:59,False,False,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,Binky,None,None,None,None,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,,,10905,2545,12.0,10.0,C1V-K63UAAEUHqw.jpg,1.0
816450570814898180,2017-01-04 01:05:59,False,False,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,Moose,None,None,None,None,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,,,33961,9366,13.0,10.0,C1SddosXUAQcVR1.jpg,1.0
816336735214911488,2017-01-03 17:33:39,False,False,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,Dudley,None,None,None,None,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,,,9564,2269,11.0,10.0,C1Q17WdWEAAjKFO.jpg,1.0
816091915477250048,2017-01-03 01:20:49,False,False,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,Comet,None,None,None,None,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,,,9927,2500,12.0,10.0,C1NXQ6NXUAEAxIQ.jpg,3.0
815990720817401858,2017-01-02 18:38:42,False,False,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",Jack,None,None,None,None,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",,,5545,1207,11.0,10.0,C1L7OVVWQAIQ6Tt.jpg,1.0
815966073409433600,2017-01-02 17:00:46,False,False,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,,None,None,pupper,None,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,,,25057,9907,13.0,10.0,JleSw4wRhgKDWQj5.jpg,1.0
815736392542261248,2017-01-02 01:48:06,False,False,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,Akumi,None,None,None,None,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,,,10937,2625,11.0,10.0,C1IT6rVXUAIvwYT.jpg,3.0
815639385530101762,2017-01-01 19:22:38,False,False,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,Titan,None,None,None,None,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,,,9161,1918,12.0,10.0,C1G7sXyWIAA10eH.jpg,1.0
815390420867969024,2017-01-01 02:53:20,False,False,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,,None,None,None,None,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,,,11467,4407,13.0,10.0,C1DZQiTXgAUqgRI.jpg,1.0
814986499976527872,2016-12-31 00:08:17,False,False,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,Cooper,None,None,pupper,None,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,,,8485,1505,11.0,10.0,C09p5dJWIAE5qKL.jpg,1.0
814638523311648768,2016-12-30 01:05:33,False,False,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,Olivia,None,None,None,None,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,,,12511,3130,12.0,10.0,C04taUjWIAA6Mo4.jpg,2.0
814530161257443328,2016-12-29 17:54:58,False,False,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,Alf,None,None,None,None,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,,,9629,2156,12.0,10.0,C03K2-VWIAAK1iV.jpg,1.0
814153002265309185,2016-12-28 16:56:16,False,False,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,Oshie,None,None,None,None,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,,,32000,10080,12.0,10.0,C0xz04SVIAAeyDb.jpg,1.0
813910438903693312,2016-12-28 00:52:25,False,False,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,Chubbs,doggo,None,None,None,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,,,10342,2194,11.0,10.0,C0uXObSXUAAIzmV.jpg,1.0
813812741911748608,2016-12-27 18:24:12,False,False,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",Gary,None,None,None,None,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",,,40402,16267,14.0,10.0,C0s-XtzWgAAp1W-.jpg,1.0
813800681631023104,2016-12-27 17:36:16,False,False,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,Sky,None,None,None,None,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,,,9300,2060,12.0,10.0,C0szZh_XUAAm9je.jpg,1.0
813217897535406080,2016-12-26 03:00:30,False,False,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,Atlas,None,None,None,None,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,,,20783,8476,13.0,10.0,C0khWkVXEAI389B.jpg,1.0
813202720496779264,2016-12-26 02:00:11,False,False,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,,doggo,None,None,None,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,,,10192,2090,11.0,10.0,C0kTjqIXgAAqpRi.jpg,1.0
813187593374461952,2016-12-26 01:00:05,False,False,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,,None,None,None,None,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,,,22085,5096,13.0,10.0,C0kFzOQUoAAt6yb.jpg,1.0
813172488309972993,2016-12-26 00:00:03,False,False,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,Eleanor,None,None,None,None,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,,,10384,2236,12.0,10.0,C0j4EESUsAABtMq.jpg,1.0
813157409116065792,2016-12-25 23:00:08,False,False,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,Layla,None,None,None,None,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,,,8588,2557,12.0,10.0,C0jqVVOXUAAGJ0G.jpg,2.0
813142292504645637,2016-12-25 22:00:04,False,False,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,,None,None,None,None,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,,,9361,2728,13.0,10.0,C0jcmOKVQAAd0VR.jpg,3.0
813127251579564032,2016-12-25 21:00:18,False,False,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,,doggo,None,None,None,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,,,13242,3652,11.0,10.0,C0jO6aBWEAAM28r.jpg,1.0
813112105746448384,2016-12-25 20:00:07,False,False,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,Toby,None,None,None,None,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,,,11515,3225,12.0,10.0,C0jBJZVWQAA2_-X.jpg,1.0
813096984823349248,2016-12-25 19:00:02,False,False,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,Rocky,doggo,None,None,None,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,,,11694,4207,11.0,10.0,C0izZULWgAAKD-F.jpg,1.0
813081950185472002,2016-12-25 18:00:17,False,False,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,Baron,None,None,None,None,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,,,10989,3220,11.0,10.0,C0ilsa1XUAEHK_k.jpg,2.0
813066809284972545,2016-12-25 17:00:08,False,False,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,Tyr,None,None,None,None,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,,,8865,2276,12.0,10.0,C0iX8OOVEAEIpMC.jpg,1.0
813051746834595840,2016-12-25 16:00:16,False,False,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,Bauer,None,None,None,None,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,,,23337,8503,13.0,10.0,C0iKPZIXUAAbDYV.jpg,1.0
812781120811126785,2016-12-24 22:04:54,False,False,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,Swagger,None,None,None,None,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,,,8380,2191,10.0,10.0,C0eUHfWUAAANEYr.jpg,1.0
812709060537683968,2016-12-24 17:18:34,False,False,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,Brandi,None,None,None,None,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,,,7373,1665,12.0,10.0,C0dSk98WEAALyya.jpg,1.0
812503143955202048,2016-12-24 03:40:19,False,False,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",,None,None,None,None,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",,,6787,1424,13.0,10.0,C0aXTLqXEAADxBi.jpg,2.0
812466873996607488,2016-12-24 01:16:12,False,False,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,Mary,None,None,None,None,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,,,8900,2231,12.0,10.0,C0Z2T_GWgAAxbL9.jpg,1.0
812372279581671427,2016-12-23 19:00:19,False,False,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,Moe,None,None,None,None,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,,,15224,4252,13.0,10.0,C0YgO3DW8AAz98O.jpg,2.0
811985624773361665,2016-12-22 17:23:53,False,False,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,Ted,None,None,None,None,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,,,8102,1647,11.0,10.0,C0TAnZIUAAAADKs.jpg,1.0
811744202451197953,2016-12-22 01:24:33,False,False,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,Halo,None,None,None,None,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,,,8429,1884,13.0,10.0,C0PlCQjXAAA9TIh.jpg,1.0
811627233043480576,2016-12-21 17:39:46,False,False,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,Augie,None,None,None,None,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,,,14265,3650,10.0,10.0,C0N6opSXAAAkCtN.jpg,1.0
811386762094317568,2016-12-21 01:44:13,False,False,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,Craig,None,None,pupper,None,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,,,23302,7444,11.0,10.0,C0Kf9PtWQAEW4sE.jpg,1.0
810896069567610880,2016-12-19 17:14:23,False,False,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",Hunter,None,None,None,None,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",,,10093,2090,11.0,10.0,C0DhpcrUAAAnx88.jpg,1.0
810657578271330305,2016-12-19 01:26:42,False,False,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,Pavlov,None,None,None,None,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,,,12192,3057,11.0,10.0,C0AIwgVXAAAc1Ig.jpg,1.0
810284430598270976,2016-12-18 00:43:57,False,False,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,Phil,None,None,None,None,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,,,39640,13369,13.0,10.0,Cz61ZD4W8AAcJEU.jpg,1.0
810254108431155201,2016-12-17 22:43:27,False,False,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",Gus,None,None,None,None,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",,,16380,3901,12.0,10.0,Cz6Z0DgWIAAfdvp.jpg,1.0
809920764300447744,2016-12-17 00:38:52,False,False,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",,None,None,None,None,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",,,17250,4521,10.0,10.0,Cz1qo05XUAQ4qXp.jpg,1.0
809448704142938112,2016-12-15 17:23:04,False,False,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",,None,None,None,None,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",,,7727,1696,12.0,10.0,Czu9RiwVEAA_Okk.jpg,1.0
809220051211603969,2016-12-15 02:14:29,False,False,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,Kyro,None,None,None,None,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,,,22246,6554,12.0,10.0,CzrtWDbWEAAmIhy.jpg,1.0
809084759137812480,2016-12-14 17:16:53,False,False,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",Wallace,None,None,None,None,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",,,14685,4046,11.0,10.0,CzpyM41UoAE1b2w.jpg,1.0
808838249661788160,2016-12-14 00:57:20,False,False,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,Ito,None,None,None,None,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,,,11271,3536,13.0,10.0,CzmSFlKUAAAQOjP.jpg,1.0
808733504066486276,2016-12-13 18:01:07,False,False,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,,None,None,pupper,None,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,,,8784,2509,12.0,10.0,Czky0v9VIAEXRkd.jpg,1.0
808501579447930884,2016-12-13 02:39:32,False,False,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,Koda,None,None,None,None,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,,,12595,3007,12.0,10.0,Czhf4XtVQAAIqpd.jpg,2.0
808106460588765185,2016-12-12 00:29:28,False,False,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,,doggo,None,pupper,None,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,,,9701,2525,12.0,10.0,Czb4iFRXgAIUMiN.jpg,1.0
